file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc
MFD04967.bin.1.220	contig_25822	1	82952	111075	False	putative_wzy_dependent_NO_OPX				contig_25822
MFD04967.bin.1.220	contig_32758	1	525010	570484	False	putative_wzy_dependent_NO_OPX				contig_32758
MFD09779.bin.1.73	contig_3175	1	689829	719415	False	putative_wzy_dependent				contig_3175
MFD02979.bin.2.51	contig_50643	1	505012	531113	False	putative_wzy_dependent_NO_OPX				contig_50643
MFD05442.bin.1.204	contig_12588	1	221769	296071	False	putative_wzy_dependent_NO_OPX				contig_12588
MFD05442.bin.1.204	contig_9215	1	101210	130856	False	putative_ABC_dependent_NO_OPX				contig_9215
MFD05442.bin.1.204	contig_9215	2	375260	412936	False	putative_wzy_dependent_NO_OPX				contig_9215
MFD05442.bin.1.204	contig_9457	1	1224050	1270085	False	putative_ABC_dependent_NO_OPX				contig_9457
MFD10113.bin.c.1	contig_654	1	2172605	2245875	False	putative_ABC_dependent_NO_OPX				contig_654
MFD10113.bin.c.1	contig_654	2	2686676	2710657	False	putative_wzy_dependent_NO_OPX				contig_654
MFD10113.bin.c.1	contig_654	3	3659115	3723035	False	putative_wzy_dependent_NO_OPX				contig_654
MFD05442.bin.1.81	contig_43662	1	99585	142374	False	putative_wzy_dependent_NO_OPX				contig_43662
MFD05442.bin.1.81	contig_942	1	1063582	1115217	False	putative_wzy_dependent				contig_942
MFD05442.bin.1.81	contig_942	2	1165165	1219266	False	putative_ABC_or_wzy_dependent				contig_942
MFD04212.bin.1.21	contig_1443	1	51172	75233	False	putative_wzy_dependent_NO_OPX				contig_1443
MFD09206.bin.1.6	contig_2802	1	498881	563137	False	putative_wzy_dependent_NO_OPX				contig_2802
MFD00822.bin.1.206	contig_31119	1	91135	121900	False	putative_wzy_dependent_NO_OPX				contig_31119
MFD00822.bin.1.206	contig_31119	2	582757	626660	False	putative_ABC_dependent_NO_OPX				contig_31119
MFD00822.bin.1.206	contig_45983	1	168670	194973	False	putative_ABC_dependent_NO_OPX				contig_45983
MFD06714.bin.1.9	contig_20111	1	233655	250925	True	putative_wzy_dependent				contig_20111
MFD06714.bin.1.9	contig_46886	1	447581	471093	False	putative_wzy_dependent_NO_OPX				contig_46886
MFD06714.bin.1.9	contig_47067	1	401885	443183	False	putative_wzy_dependent				contig_47067
MFD01231.bin.c.3	contig_1073	1	1215520	1259270	False	putative_wzy_dependent				contig_1073
MFD01231.bin.c.3	contig_1073	2	1646165	1663775	False	putative_wzy_dependent				contig_1073
MFD01231.bin.c.3	contig_1073	3	2787979	2836376	False	putative_wzy_dependent				contig_1073
MFD04580.bin.1.32	contig_11656	1	643481	667340	False	putative_wzy_dependent				contig_11656
MFD04580.bin.1.32	contig_11656	2	770331	800771	False	putative_wzy_dependent				contig_11656
MFD04580.bin.1.32	contig_6745	1	119817	139936	False	putative_wzy_dependent_NO_OPX				contig_6745
MFD04580.bin.1.32	contig_6841	1	75665	93137	False	type-3-cellulose				contig_6841
MFD06435.bin.2.53	contig_35384	1	72130	113673	False	putative_wzy_dependent				contig_35384
MFD01275.bin.1.228	contig_3265	1	276253	335974	True	putative_wzy_dependent_NO_OPX				contig_3265
MFD09222.bin.c.2	contig_78106	1	2702998	2773548	False	putative_wzy_dependent_NO_OPX				contig_78106
MFD04212.bin.1.43	contig_1620	1	1793833	1874244	False	putative_wzy_dependent_NO_OPX				contig_1620
